,x_(nm),baseline_dark,baseline_light,baseline_mirror,baseline_calibration,baseline_dark_smoothed,baseline_light_smoothed,raw_signal,calibrated_signal,calibrated_signal_smoothed,raw_signal_smoothed
0,186.23,1210,1185,0.3621226043733797,-0.014484904174935188,1185.8559561866984,4014.9314531811897,1195,0.2172735626240278,,1317.3731181877681
1,186.775442325,1205,1187,1.18800459154587,-0.06600025508588166,1191.6707128198793,3045.917019076631,1197,0.5280020406870533,,1273.508011041862
2,187.3207793,1197,1180,1.908567993433533,-0.11226870549609017,1197.0988363866745,2198.1325292574793,1191,0.673612232976541,,1235.5933719786894
3,187.86601092499998,1187,1174,1.7279185264672412,-0.13291680972824932,1202.152716503469,1467.4496736382098,1178,1.196251287554244,,1203.4221561193415
4,188.41113719999998,1193,1179,1.043047789334166,-0.07450341352386901,1206.844742786648,849.7401421332984,1175,1.3410614434296422,,1176.7873185849085
5,188.956158125,1196,1194,0.840365554154959,-0.4201827770774795,1211.187304852597,340.8756246572211,1180,6.722924433239672,,1155.4818144964806
6,189.50107369999998,1192,1211,0.8202728553565946,0.04317225554508392,1215.192792317701,-63.27218887554682,1194,0.08634451109016784,,1139.2985989751487
7,190.045883925,1209,1218,0.837733819880384,0.09308153554226489,1218.873594798345,-366.8316085505294,1213,0.37232614216905957,,1128.0306271420034
8,190.59058879999998,1229,1221,0.8116271105193998,-0.10145338881492498,1222.2421019109145,-573.930944453251,1221,0.8116271105193998,,1121.4708541181349
9,191.135188325,1233,1216,0.8262856362484797,-0.04860503742638116,1225.3107032717942,-688.6985066692368,1222,0.5346554116901928,,1119.412235024634
10,191.67968249999998,1238,1226,0.8012221689422371,-0.06676851407851976,1228.0917884973699,-715.2626052840087,1231,0.46737959854963834,,1121.6477249825912
11,192.22407132499998,1230,1231,0.7775424502505143,0.7775424502505143,1230.5977472040263,-657.7515503830928,1220,-7.7754245025051425,,1127.9702791130967
12,192.7683548,1226,1226,0.7753865851703869,inf,1232.8409690081487,-520.2936520520143,1204,-inf,,1138.1728525372414
13,193.312532925,1228,1212,0.7956261498651602,-0.049726634366572514,1234.8338435261223,-307.01722037629406,1205,1.1437125904311678,,1152.0484003761158
14,193.8566057,1238,1211,0.7908861747409445,-0.029292080545960907,1236.5887603743322,-22.05056544146146,1214,0.7030099331030617,,1169.3898777508102
15,194.400573125,1247,1226,0.7942231778648126,-0.03782015132689583,1238.118109169164,330.47800266696277,1222,0.9455037831723958,,1189.9902397824155
16,194.9444352,1246,1237,0.7947581770897779,-0.08830646412108643,1239.4342795270022,746.4401738634542,1236,0.8830646412108644,,1213.642441592022
17,195.488191925,1247,1241,0.7914877943554887,-0.13191463239258144,1240.5496610642324,1221.7076380624885,1259,-1.5829755887109773,,1240.1394383007198
18,196.0318433,1259,1255,0.7911116722494277,-0.19777791806235692,1241.4766433972397,1752.15208517854,1265,-1.1866675083741416,,1269.2741850296002
19,196.575389325,1250,1247,0.7900325230816138,-0.2633441743605379,1242.2276161424095,2333.645205126084,1257,-1.8434092205237653,,1300.8396368997533
20,197.11883,1236,1238,0.798472358442206,0.399236179221103,1242.8149689161264,2962.0586878195977,1251,5.988542688316545,,1334.6287490322695
21,197.662165325,1244,1245,0.7981102791346143,0.7981102791346143,1243.2510913347762,3633.2642231735576,1250,4.788661674807686,,1370.4344765482397
22,198.2053953,1248,1246,0.8040599544843242,-0.4020299772421621,1243.5483730147437,4343.133501102442,1250,-0.8040599544843242,,1408.049774568754
23,198.74851992499998,1240,1245,0.8074165803696804,0.1614833160739361,1243.7192035724142,5087.538211520716,1236,-0.6459332642957444,,1447.2675982149033
